stop_code,name,lat,lon,routes_array
830227,STATE ST @ 524 W,40.404167,-111.857463,78805-80593
830228,STATE ST @ 949 E,40.391521,-111.833423,78805-80593
830229,STATE ST @ 936 E,40.391553,-111.834076,78805-80593
830231,2644 N UNIVERSITY AVE,40.268278,-111.657145,78803-80591
830232,2653 N UNIVERSITY AVE,40.26841,-111.657376,78803-80591
830235,MAIN ST @ 22 E,39.975519,-111.784847,78793-80582
830236,980 W @ 919 N,40.313882,-111.719691,78806-80594
830238,STATE ST @ 56 N,40.338807,-111.71748,78805-80593
830239,STATE  ST @ 198 N,40.341706,-111.719862,78805-80593
830240,STATE ST @ 199 N,40.341511,-111.720094,78805-80593
830241,STATE ST @ 44 S,40.337167,-111.716527,78805-80593
830243,1200 W @ 707 S,40.284474,-111.724034,78804-78806-80592-80594
830245,300 S @ 228 E,40.2296,-111.654677,78801-80589
830246,300 S @ 428 E,40.229591,-111.651237,78801-80589
830248,300 S @ 614 E,40.229577,-111.647985,78801-80589
830249,300 S @ 181 E,40.229779,-111.655501,78801-80589
830252,300 S @ 573 E,40.229751,-111.648729,78801-80589
830253,1270 W @ 779 S,40.032454,-111.754278,78793-80582
830254,STATE ST @ 553 W,40.404325,-111.858098,78805-80593
830255,TRIUMPH BLVD @ 3451 N,40.430049,-111.880652,78795-78807-80584-81587
830256,TRIUMPH BLVD @ MEDICAL CAMPUS DRIVE,40.425103,-111.880233,78795-78807
830257,800 S @ 940 W,40.282716,-111.718017,78795-78804-78806-80584-80592-80594
830258,800 S @ 1150 W,40.282617,-111.722317,78795-78804-78806-80584-80592-80594
830260,MAIN ST @ 451 S,40.160373,-111.610483,78798-78799-80586-80587
830261,UVU STATION,40.275846,-111.712436,78800-80588
830262,UVU STATION,40.275484,-111.71182,78800-80588
830263,LAKEVIEW STATION,40.273579,-111.70396,78800-80588
830264,OREM CENTRAL STATION (BAY A),40.280776,-111.726227,78800-80588
830265,MAIN STREET STATION,40.273504,-111.694648,78800-80588
830266,2230 NORTH STATION,40.262672,-111.667023,78800-80588
830267,BYU STADIUM STATION,40.255619,-111.652029,78800-80588
830268,BYU STADIUM STATION,40.255832,-111.652051,78800-80588
830269,BYU NORTH CAMPUS STATION,40.256575,-111.646264,78800-80588
830270,BYU NORTH CAMPUS STATION,40.256746,-111.646221,78800-80588
830271,BYU SOUTH CAMPUS STATION,40.245916,-111.646102,78800-80588
830272,JOAQUIN STATION,40.243018,-111.651313,78800-80588
830274,PROVO CENTRAL STATION (BAY H),40.225211,-111.66129,78800-80588
830276,400 SOUTH STATION,40.228615,-111.658709,78800-80588
830277,ACADEMY SQUARE STATION,40.241489,-111.658621,78800-80588
830278,300 NORTH STATION,40.237452,-111.65869,78800-80588
830279,TOWNE CENTRE BLVD STATION,40.21685,-111.66097,78800-80588
830280,EAST BAY NORTH STATION,40.21455,-111.656355,78800-80588
830281,East Bay South Station,40.208882,-111.655204,78800-80588
830282,ASHTON BLVD @ 1800 W,40.418748,-111.880774,78805-80593
830283,ASHTON BLVD @ 1801 W,40.418595,-111.88077,78805-80593
830284,UNIVERSITY PARKWAY @ 375 W,40.273395,-111.704085,78797-78801-80589
830285,UNIVERSITY PLACE STATION,40.273239,-111.679555,80588
830286,UNIVERSITY PARKWAY @ 2167 N,40.262468,-111.667123,78799-78803-80587-80591
830287,BYU SOUTH CAMPUS STATION,40.245789,-111.64598,78800-80588
830288,CENTER STREET STATION,40.23338,-111.658756,78800-80588
830289,UNIVERSITY PKWY @ 647 E,40.273444,-111.679824,78797-78805-78806-80593-80594
830293,Center St. @ 373 E,40.297177,-111.686654,78803-80591
830294,Center St. @ 430 E,40.296945,-111.685129,78803-80591
830295,THANKSGIVING WAY @ 2701 N,40.420584,-111.881792,78808-80596
830296,TRIUMPH BLVD @ 3440 N,40.429877,-111.880305,78795-78807-80584-80596-81587
830298,PROVO CENTRAL STATION (BAY J),40.225032,-111.660816,78800
830301,Triumph Blvd. @ 2886 N.,40.425465,-111.88087,80584-81587
830302,Triumph Blvd. @ 2975 N,40.42584,-111.880186,80584-80596-81587
830303,Innovation Way @ 1633 W,40.431099,-111.875791,80596
830304,Sandalwood Dr. @ 1538 W.,40.421432,-111.874241,80596
830305,PLEASANT GROVE BLVD  @ 506 S,40.360294,-111.760431,80585
